(10, 171)
(10, 172)
(10, 173)
(10, 174)
(10, 175)
(10, 176)
(10, 177)
(10, 178)
(10, 179)
(10, 180)
(10, 181)
(11, 181)
(12, 181)
(13, 181)
(14, 181)
(15, 181)
(15, 182)
(15, 183)
(15, 184)
(15, 185)
(15, 186)
(15, 187)
(15, 188)
(15, 189)
(14, 189)
(13, 189)
(12, 189)
(12, 190)
(12, 191)
(12, 192)
(12, 193)
(12, 194)
(12, 195)
(12, 196)
(12, 197)
(12, 198)
(12, 199)
(12, 200)
(12, 201)
(13, 201)
(14, 201)
(15, 201)
(16, 201)
(16, 202)
(16, 203)
(16, 204)
(17, 204)
(17, 205)
(17, 206)
(17, 207)
(17, 208)
(17, 209)
(18, 209)
(19, 209)
(20, 209)
(21, 209)
(21, 210)
(21, 211)
(21, 212)
(21, 213)
(21, 214)
(21, 215)
(21, 216)
(21, 217)
(21, 218)
(21, 219)
(22, 219)
(23, 219)
(24, 219)
(25, 219)
(26, 219)
(27, 219)
(28, 219)
(29, 219)
(29, 220)
(29, 221)
(29, 222)
(29, 223)
(29, 224)
(29, 225)
(29, 226)
(30, 226)
(31, 226)
(32, 226)
(33, 226)
(34, 226)
(34, 225)
(34, 224)
(34, 223)
(34, 222)
(34, 221)
(34, 220)
(34, 219)
(34, 218)
(34, 217)
(34, 216)
(34, 215)
(34, 214)
(34, 213)
(34, 212)
(35, 212)
(36, 212)
(37, 212)
(37, 211)
(37, 210)
(37, 209)
(37, 208)
(37, 207)
(36, 207)
(35, 207)
(35, 206)
(35, 205)
(35, 204)
(35, 203)
(35, 202)
(35, 201)
(36, 201)
(37, 201)
(38, 201)
(39, 201)
(40, 201)
(41, 201)
(42, 201)
(43, 201)
(43, 202)
(43, 203)
(43, 204)
(43, 205)
(43, 206)
(43, 207)
(43, 208)
(43, 209)
(43, 210)
(43, 211)
(43, 212)
(43, 213)
(43, 214)
(43, 215)
(44, 215)
(45, 215)
(46, 215)
(47, 215)
(48, 215)
(49, 215)
(50, 215)
(50, 214)
(50, 213)
(50, 212)
(50, 211)
(50, 210)
(50, 209)
(50, 208)
(50, 207)
(50, 206)
(50, 205)
(51, 205)
(52, 205)
(53, 205)
(54, 205)
(55, 205)
(55, 204)
(55, 203)
(55, 202)
(56, 202)
(57, 202)
(58, 202)
(58, 201)
(58, 200)
(58, 199)
(58, 198)
(58, 197)
(58, 196)
(58, 195)
(58, 194)
(58, 193)
(58, 192)
(58, 191)
(58, 190)
(58, 189)
(58, 188)
(58, 187)
(58, 186)
(58, 185)
(58, 184)
(58, 183)
(58, 182)
(58, 181)
(57, 181)
(56, 181)
(55, 181)
(54, 181)
(53, 181)
(53, 182)
(53, 183)
(53, 184)
(53, 185)
(53, 186)
(52, 186)
(51, 186)
(50, 186)
(49, 186)
(48, 186)
(47, 186)
(46, 186)
(46, 185)
(46, 184)
(46, 183)
(46, 182)
(46, 181)
(46, 180)
(46, 179)
(45, 179)
(44, 179)
(43, 179)
(42, 179)
(41, 179)
(40, 179)
(39, 179)
(38, 179)
(37, 179)
(37, 178)
(37, 177)
(37, 176)
(37, 175)
(37, 174)
(37, 173)
(37, 172)
(37, 171)
(37, 170)
(37, 169)
(37, 168)
(37, 167)
(37, 166)
(37, 165)
(37, 164)
(37, 163)
(37, 162)
(38, 162)
(39, 162)
(40, 162)
(41, 162)
(42, 162)
(43, 162)
(43, 163)
(43, 164)
(43, 165)
(43, 166)
(43, 167)
(43, 168)
(44, 168)
(45, 168)
(46, 168)
(47, 168)
(48, 168)
(48, 167)
(48, 166)
(48, 165)
(48, 164)
(48, 163)
(48, 162)
(48, 161)
(48, 160)
(48, 159)
(48, 158)
(48, 157)
(48, 156)
(48, 155)
(48, 154)
(48, 153)
(48, 152)
(48, 151)
(48, 150)
(48, 149)
(48, 148)
(48, 147)
(48, 146)
(48, 145)
(48, 144)
(48, 143)
(49, 143)
(50, 143)
(51, 143)
(52, 143)
(53, 143)
(54, 143)
(54, 144)
(54, 145)
(54, 146)
(55, 146)
(56, 146)
(56, 147)
(56, 148)
(56, 149)
(57, 149)
(58, 149)
(58, 150)
(58, 151)
(58, 152)
(58, 153)
(59, 153)
(59, 154)
(60, 154)
(61, 154)
(61, 155)
(61, 156)
(61, 157)
(61, 158)
(62, 158)
(63, 158)
(64, 158)
(65, 158)
(65, 157)
(65, 156)
(65, 155)
(65, 154)
(65, 153)
(65, 152)
(65, 151)
(65, 150)
(65, 149)
(65, 148)
(65, 147)
(65, 146)
(65, 145)
(65, 144)
(65, 143)
(65, 142)
(65, 141)
(65, 140)
(65, 139)
(65, 138)
(65, 137)
(65, 136)
(65, 135)
(65, 134)
(65, 133)
(64, 133)
(63, 133)
(62, 133)
(61, 133)
(60, 133)
(59, 133)
(58, 133)
(58, 132)
(58, 131)
(58, 130)
(58, 129)
(58, 128)
(58, 127)
(58, 126)
(58, 125)
(58, 124)
(58, 123)
(58, 122)
(58, 121)
(58, 120)
(58, 119)
(58, 118)
(58, 117)
(58, 116)
(59, 116)
(60, 116)
(61, 116)
(62, 116)
(62, 115)
(62, 114)
(62, 113)
(62, 112)
(62, 111)
(62, 110)
(62, 109)
(62, 108)
(62, 107)
(62, 106)
(62, 105)
(62, 104)
(62, 103)
(62, 102)
(62, 101)
(62, 100)
(62, 99)
(62, 98)
(62, 97)
(62, 96)
(62, 95)
(62, 94)
(62, 93)
(62, 92)
(62, 91)
(62, 90)
(62, 89)
(62, 88)
(63, 88)
(64, 88)
(65, 88)
(66, 88)
(67, 88)
(67, 87)
(67, 86)
(67, 85)
(67, 84)
(67, 83)
(67, 82)
(67, 81)
(67, 80)
(67, 79)
(67, 78)
(67, 77)
(67, 76)
(67, 75)
(67, 74)
(67, 73)
(67, 72)
(67, 71)
(67, 70)
(67, 69)
(67, 68)
(67, 67)
(67, 66)
(66, 66)
(65, 66)
(64, 66)
(63, 66)
(62, 66)
(61, 66)
(60, 66)
(60, 65)
(60, 64)
(60, 63)
(60, 62)
(60, 61)
(60, 60)
(60, 59)
(60, 58)
(60, 57)
(60, 56)
(60, 55)
(60, 54)
(60, 53)
(60, 52)
(60, 51)
(60, 50)
(60, 49)
(60, 48)
(60, 47)
(60, 46)
(60, 45)
(60, 44)
(60, 43)
(60, 42)
(61, 42)
(62, 42)
(63, 42)
(64, 42)
(65, 42)
(66, 42)
(67, 42)
(68, 42)
(69, 42)
(70, 42)
(70, 43)
(70, 44)
(70, 45)
(70, 46)
(70, 47)
(70, 48)
(70, 49)
(70, 50)
(70, 51)
(70, 52)
(70, 53)
(70, 54)
(70, 55)
(71, 55)
(72, 55)
(73, 55)
(73, 54)
(73, 53)
(73, 52)
(74, 52)
(75, 52)
(75, 51)
(75, 50)
(75, 49)
(75, 48)
(75, 47)
(75, 46)
(75, 45)
(74, 45)
(73, 45)
(73, 44)
(73, 43)
(73, 42)
(73, 41)
(73, 40)
(73, 39)
(73, 38)
(73, 37)
(73, 36)
(73, 35)
(73, 34)
(73, 33)
(73, 32)
(73, 31)
(73, 30)
(73, 29)
(73, 28)
(73, 27)
(74, 27)
(75, 27)
(76, 27)
(77, 27)
(78, 27)
(79, 27)
(79, 28)
(79, 29)
(79, 30)
(79, 31)
(79, 32)
(79, 33)
(79, 34)
(79, 35)
(79, 36)
(79, 37)
(79, 38)
(79, 39)
(79, 40)
(80, 40)
(81, 40)
(82, 40)
(83, 40)
(84, 40)
(85, 40)
(86, 40)
(87, 40)
(87, 41)
(87, 42)
(87, 43)
(88, 43)
(89, 43)
(90, 43)
(91, 43)
(92, 43)
(92, 44)
(92, 45)
(92, 46)
(92, 47)
(92, 48)
(92, 49)
(92, 50)
(92, 51)
(92, 52)
(92, 53)
(92, 54)
(92, 55)
(92, 56)
(92, 57)
(92, 58)
(92, 59)
(92, 60)
(92, 61)
(92, 62)
(93, 62)
(94, 62)
(95, 62)
(96, 62)
(97, 62)
(98, 62)
(99, 62)
(99, 61)
(99, 60)
(100, 60)
(101, 60)
(102, 60)
(102, 61)
(102, 62)
(102, 63)
(103, 63)
(104, 63)
(105, 63)
(105, 64)
(105, 65)
(105, 66)
(105, 67)
(105, 68)
(105, 69)
(105, 70)
(105, 71)
(105, 72)
(106, 72)
(107, 72)
(107, 73)
(107, 74)
(107, 75)
(108, 75)
(109, 75)
(110, 75)
(111, 75)
(112, 75)
(113, 75)
(114, 75)
(115, 75)
(116, 75)
(117, 75)
(117, 74)
(117, 73)
(117, 72)
(117, 71)
(117, 70)
(117, 69)
(117, 68)
(117, 67)
(117, 66)
(117, 65)
(117, 64)
(117, 63)
(117, 62)
(117, 61)
(117, 60)
(117, 59)
(117, 58)
(118, 58)
(119, 58)
(120, 58)
(121, 58)
(122, 58)
(123, 58)
(124, 58)
(125, 58)
(126, 58)
(127, 58)
(128, 58)
(129, 58)
(130, 58)
(131, 58)
(132, 58)
(133, 58)
(134, 58)
(135, 58)
(136, 58)
(137, 58)
(138, 58)
(139, 58)
(140, 58)
(141, 58)
(142, 58)
(142, 59)
(142, 60)
(142, 61)
(142, 62)
(142, 63)
(142, 64)
(142, 65)
(141, 65)
(140, 65)
(139, 65)
(138, 65)
(138, 66)
(138, 67)
(138, 68)
(138, 69)
(138, 70)
(138, 71)
(138, 72)
(138, 73)
(138, 74)
(138, 75)
(138, 76)
(138, 77)
(138, 78)
(138, 79)
(138, 80)
(138, 81)
(138, 82)
(138, 83)
(138, 84)
(138, 85)
(138, 86)
(138, 87)
(138, 88)
(138, 89)
(138, 90)
(138, 91)
(138, 92)
(138, 93)
(138, 94)
(138, 95)
(139, 95)
(139, 96)
(139, 97)
(140, 97)
(141, 97)
(142, 97)
(143, 97)
(144, 97)
(145, 97)
(145, 98)
(145, 99)
(145, 100)
(145, 101)
(145, 102)
(145, 103)
(145, 104)
(145, 105)
(145, 106)
(145, 107)
(145, 108)
(145, 109)
(145, 110)
(145, 111)
(145, 112)
(145, 113)
(145, 114)
(145, 115)
(145, 116)
(145, 117)
(145, 118)
(145, 119)
(145, 120)
(145, 121)
(145, 122)
(145, 123)
(145, 124)
(146, 124)
(147, 124)
(148, 124)
(149, 124)
(150, 124)
(150, 125)
(150, 126)
(150, 127)
(150, 128)
(150, 129)
(150, 130)
(150, 131)
(150, 132)
(150, 133)
(150, 134)
(150, 135)
(150, 136)
(149, 136)
(148, 136)
(148, 137)
(148, 138)
(148, 139)
(148, 140)
(148, 141)
(148, 142)
(148, 143)
(148, 144)
(148, 145)
(148, 146)
(148, 147)
(148, 148)
(148, 149)
(148, 150)
(148, 151)
(148, 152)
(147, 152)
(146, 152)
(145, 152)
(144, 152)
(144, 153)
(144, 154)
(144, 155)
(144, 156)
(144, 157)
(144, 158)
(144, 159)
(144, 160)
(144, 161)
(144, 162)
(144, 163)
(145, 163)
(146, 163)
(147, 163)
(147, 164)
(147, 165)
(147, 166)
(147, 167)
(147, 168)
(147, 169)
(146, 169)
(145, 169)
(144, 169)
(143, 169)
(142, 169)
(141, 169)
(140, 169)
(139, 169)
(138, 169)
(138, 170)
(138, 171)
(138, 172)
(138, 173)
(138, 174)
(138, 175)
(138, 176)
(138, 177)
(138, 178)
(138, 179)
(138, 180)
(138, 181)
(139, 181)
(140, 181)
(141, 181)
(142, 181)
(143, 181)
(143, 182)
(143, 183)
(143, 184)
(143, 185)
(143, 186)
(143, 187)
(143, 188)
(143, 189)
(142, 189)
(141, 189)
(140, 189)
(140, 190)
(140, 191)
(140, 192)
(140, 193)
(140, 194)
(140, 195)
(140, 196)
(140, 197)
(140, 198)
(140, 199)
(140, 200)
(140, 201)
(141, 201)
(142, 201)
(143, 201)
(144, 201)
(144, 202)
(144, 203)
(144, 204)
(145, 204)
(145, 205)
(145, 206)
(145, 207)
(145, 208)
(145, 209)
(146, 209)
(147, 209)
(148, 209)
(149, 209)
(149, 210)
(149, 211)
(149, 212)
(149, 213)
(149, 214)
(149, 215)
(149, 216)
(149, 217)
(149, 218)
(149, 219)
(150, 219)
(151, 219)
(152, 219)
(153, 219)
(154, 219)
(155, 219)
(156, 219)
(157, 219)
(157, 220)
(157, 221)
(157, 222)
(157, 223)
(157, 224)
(157, 225)
(157, 226)
(158, 226)
(159, 226)
(160, 226)
(161, 226)
(162, 226)
(162, 225)
(162, 224)
(162, 223)
(162, 222)
(162, 221)
(162, 220)
(162, 219)
(162, 218)
(162, 217)
(162, 216)
(162, 215)
(162, 214)
(162, 213)
(162, 212)
(163, 212)
(164, 212)
(165, 212)
(165, 211)
(165, 210)
(165, 209)
(165, 208)
(165, 207)
(164, 207)
(163, 207)
(163, 206)
(163, 205)
(163, 204)
(163, 203)
(163, 202)
(163, 201)
(164, 201)
(165, 201)
(166, 201)
(167, 201)
(168, 201)
(169, 201)
(170, 201)
(171, 201)
(171, 202)
(171, 203)
(171, 204)
(171, 205)
(171, 206)
(171, 207)
(171, 208)
(171, 209)
(171, 210)
(171, 211)
(171, 212)
(171, 213)
(171, 214)
(171, 215)
(172, 215)
(173, 215)
(174, 215)
(175, 215)
(176, 215)
(177, 215)
(178, 215)
(178, 214)
(178, 213)
(178, 212)
(178, 211)
(178, 210)
(178, 209)
(178, 208)
(178, 207)
(178, 206)
(178, 205)
(179, 205)
(180, 205)
(181, 205)
(182, 205)
(183, 205)
(183, 204)
(183, 203)
(183, 202)
(184, 202)
(185, 202)
(186, 202)
(186, 201)
(186, 200)
(186, 199)
(186, 198)
(186, 197)
(186, 196)
(186, 195)
(186, 194)
(186, 193)
(186, 192)
(186, 191)
(186, 190)
(186, 189)
(186, 188)
(186, 187)
(186, 186)
(186, 185)
(186, 184)
(186, 183)
(186, 182)
(186, 181)
(185, 181)
(184, 181)
(183, 181)
(182, 181)
(181, 181)
(181, 182)
(181, 183)
(181, 184)
(181, 185)
(181, 186)
(180, 186)
(179, 186)
(178, 186)
(177, 186)
(176, 186)
(175, 186)
(174, 186)
(174, 185)
(174, 184)
(174, 183)
(174, 182)
(174, 181)
(174, 180)
(174, 179)
(173, 179)
(172, 179)
(171, 179)
(170, 179)
(169, 179)
(168, 179)
(167, 179)
(166, 179)
(165, 179)
(165, 178)
(165, 177)
(165, 176)
(165, 175)
(165, 174)
(165, 173)
(165, 172)
(165, 171)
(165, 170)
(165, 169)
(165, 168)
(165, 167)
(165, 166)
(165, 165)
(165, 164)
(165, 163)
(165, 162)
(166, 162)
(167, 162)
(168, 162)
(169, 162)
(170, 162)
(171, 162)
(171, 163)
(171, 164)
(171, 165)
(171, 166)
(171, 167)
(171, 168)
(172, 168)
(173, 168)
(174, 168)
(175, 168)
(176, 168)
(176, 167)
(176, 166)
(176, 165)
(176, 164)
(176, 163)
(176, 162)
(176, 161)
(176, 160)
(176, 159)
(176, 158)
(176, 157)
(176, 156)
(176, 155)
(176, 154)
(176, 153)
(176, 152)
(176, 151)
(176, 150)
(176, 149)
(176, 148)
(176, 147)
(176, 146)
(176, 145)
(176, 144)
(176, 143)
(177, 143)
(178, 143)
(179, 143)
(180, 143)
(181, 143)
(182, 143)
(182, 144)
(182, 145)
(182, 146)
(183, 146)
(184, 146)
(184, 147)
(184, 148)
(184, 149)
(185, 149)
(186, 149)
(186, 150)
(186, 151)
(186, 152)
(186, 153)
(187, 153)
(187, 154)
(188, 154)
(189, 154)
(189, 155)
(189, 156)
(189, 157)
(189, 158)
(190, 158)
(191, 158)
(192, 158)
(193, 158)
(193, 157)
(193, 156)
(193, 155)
(193, 154)
(193, 153)
(193, 152)
(193, 151)
(193, 150)
(193, 149)
(193, 148)
(193, 147)
(193, 146)
(193, 145)
(193, 144)
(193, 143)
(193, 142)
(193, 141)
(193, 140)
(193, 139)
(193, 138)
(193, 137)
(193, 136)
(193, 135)
(193, 134)
(193, 133)
(192, 133)
(191, 133)
(190, 133)
(189, 133)
(188, 133)
(187, 133)
(186, 133)
(186, 132)
(186, 131)
(186, 130)
(186, 129)
(186, 128)
(186, 127)
(186, 126)
(186, 125)
(186, 124)
(186, 123)
(186, 122)
(186, 121)
(186, 120)
(186, 119)
(186, 118)
(186, 117)
(186, 116)
(187, 116)
(188, 116)
(189, 116)
(190, 116)
(190, 115)
(190, 114)
(190, 113)
(190, 112)
(190, 111)
(190, 110)
(190, 109)
(190, 108)
(190, 107)
(190, 106)
(190, 105)
(190, 104)
(190, 103)
(190, 102)
(190, 101)
(190, 100)
(190, 99)
(190, 98)
(190, 97)
(190, 96)
(190, 95)
(190, 94)
(190, 93)
(190, 92)
(190, 91)
(190, 90)
(190, 89)
(190, 88)
(191, 88)
(192, 88)
(193, 88)
(194, 88)
(195, 88)
(195, 87)
(195, 86)
(195, 85)
(195, 84)
(195, 83)
(195, 82)
(195, 81)
(195, 80)
(195, 79)
(195, 78)
(195, 77)
(195, 76)
(195, 75)
(195, 74)
(195, 73)
(195, 72)
(195, 71)
(195, 70)
(195, 69)
(195, 68)
(195, 67)
(195, 66)
(194, 66)
(193, 66)
(192, 66)
(191, 66)
(190, 66)
(189, 66)
(188, 66)
(188, 65)
(188, 64)
(188, 63)
(188, 62)
(188, 61)
(188, 60)
(188, 59)
(188, 58)
(188, 57)
(188, 56)
(188, 55)
(188, 54)
(188, 53)
(188, 52)
(188, 51)
(188, 50)
(188, 49)
(188, 48)
(188, 47)
(188, 46)
(188, 45)
(188, 44)
(188, 43)
(188, 42)
(189, 42)
(190, 42)
(191, 42)
(192, 42)
(193, 42)
(194, 42)
(195, 42)
(196, 42)
(197, 42)
(198, 42)
(198, 43)
(198, 44)
(198, 45)
(198, 46)
(198, 47)
(198, 48)
(198, 49)
(198, 50)
(198, 51)
(198, 52)
(198, 53)
(198, 54)
(198, 55)
(199, 55)
(200, 55)
(201, 55)
(201, 54)
(201, 53)
(201, 52)
(202, 52)
(203, 52)
(203, 51)
(203, 50)
(203, 49)
(203, 48)
(203, 47)
(203, 46)
(203, 45)
(202, 45)
(201, 45)
(201, 44)
(201, 43)
(201, 42)
(201, 41)
(201, 40)
(201, 39)
(201, 38)
(201, 37)
(201, 36)
(201, 35)
(201, 34)
(201, 33)
(201, 32)
(201, 31)
(201, 30)
(201, 29)
(201, 28)
(201, 27)
(202, 27)
(203, 27)
(204, 27)
(205, 27)
(206, 27)
(207, 27)
(207, 28)
(207, 29)
(207, 30)
(207, 31)
(207, 32)
(207, 33)
(207, 34)
(207, 35)
(207, 36)
(207, 37)
(207, 38)
(207, 39)
(207, 40)
(208, 40)
(209, 40)
(210, 40)
(211, 40)
(212, 40)
(213, 40)
(214, 40)
(215, 40)
(215, 41)
(215, 42)
(215, 43)
(216, 43)
(217, 43)
(218, 43)
(219, 43)
(220, 43)
(220, 44)
(220, 45)
(220, 46)
(220, 47)
(220, 48)
(220, 49)
(220, 50)
(220, 51)
(220, 52)
(220, 53)
(220, 54)
(220, 55)
(220, 56)
(220, 57)
(220, 58)
(220, 59)
(220, 60)
(220, 61)
(220, 62)
(221, 62)
(222, 62)
(223, 62)
(224, 62)
(225, 62)
(226, 62)
(227, 62)
(227, 61)
(227, 60)
(228, 60)
(229, 60)
(230, 60)
(230, 61)
(230, 62)
(230, 63)
(231, 63)
(232, 63)
(233, 63)
(233, 64)
(233, 65)
(233, 66)
(233, 67)
(233, 68)
(233, 69)
(233, 70)
(233, 71)
(233, 72)
(234, 72)
(235, 72)
(235, 73)
(235, 74)
(235, 75)
(236, 75)
(237, 75)
(238, 75)
(239, 75)
(240, 75)
(240, 76)
(240, 77)
(240, 78)
(240, 79)
(240, 80)
(241, 80)
(242, 80)
(242, 81)
(242, 82)
(242, 83)
(242, 84)
(242, 85)
(242, 86)
(242, 87)
(242, 88)
(242, 89)
(242, 90)
(242, 91)
(242, 92)
(242, 93)
(242, 94)
(242, 95)
(242, 96)
(242, 97)
(242, 98)
(242, 99)
(242, 100)
(242, 101)
(242, 102)
(242, 103)
(242, 104)
(242, 105)
(242, 106)
(242, 107)
(243, 107)
(244, 107)
(245, 107)
(246, 107)
(247, 107)
(248, 107)
(249, 107)
(250, 107)
(251, 107)
(251, 106)
(251, 105)
(251, 104)
(251, 103)
(251, 102)
(251, 101)
(251, 100)
(251, 99)
(251, 98)
(251, 97)
(251, 96)
(251, 95)
(251, 94)
(251, 93)
(251, 92)
(251, 91)
(251, 90)
(251, 89)
(251, 88)
(251, 87)
(251, 86)
(251, 85)
(251, 84)
(251, 83)
(251, 82)
(251, 81)
(251, 80)
(251, 79)
(251, 78)
(251, 77)
(251, 76)
(251, 75)
(251, 74)
(251, 73)
(251, 72)
(251, 71)
(251, 70)
(251, 69)
(251, 68)
(251, 67)
(251, 66)
(251, 65)
(251, 64)
(251, 63)
(251, 62)
(251, 61)
(251, 60)
(251, 59)
(251, 58)
(251, 57)
(251, 56)
(251, 55)
(251, 54)
(251, 53)
(251, 52)
(251, 51)
(251, 50)
(251, 49)
(251, 48)
(251, 47)
(251, 46)
(251, 45)
(251, 44)
(251, 43)
(251, 42)
(251, 41)
(251, 40)
(251, 39)
(251, 38)
(251, 37)
(251, 36)
(251, 35)
(251, 34)
(251, 33)
(250, 33)
(249, 33)
(248, 33)
(247, 33)
(246, 33)
(245, 33)
(244, 33)
(243, 33)
(243, 32)
(243, 31)
(243, 30)
(243, 29)
(243, 28)
(243, 27)
(243, 26)
(243, 25)
(243, 24)
(243, 23)
(243, 22)
(243, 21)
(242, 21)
(241, 21)
(240, 21)
(239, 21)
(238, 21)
(237, 21)
(236, 21)
(235, 21)
(234, 21)
(233, 21)
(232, 21)
(231, 21)
(231, 20)
(231, 19)
(231, 18)
(231, 17)
(231, 16)
(231, 15)
(231, 14)
(231, 13)
(231, 12)
(231, 11)
(231, 10)
(231, 9)
(231, 8)
(231, 7)
(231, 6)
(231, 5)
(231, 4)
(230, 4)
(229, 4)
(228, 4)
(227, 4)
(226, 4)
(225, 4)
(224, 4)
(223, 4)
(223, 3)
(223, 2)
(223, 1)
(223, 0)
################E###############################################################################################################################################################################################################################################
#######      ###*###############################################################################################################################################################################################################################################
###     #### ###*###############################################################################################################################################################################################################################################
### ### ####  ***###############################################################################################################################################################################################################################################
#   ### ######*#################################################################################################################################################################################################################################################
##############*#################################################################################################################################################################################################################################################
##############*#################################################################################################################################################################################################################################################
##############*#################################################################################################################################################################################################################################################
##############*#################################################################################################################################################################################################################################################
##############*#################################################################################################################################################################################################################################################
##############*************######################################*******************************#########################################################################*************##########################################################################
##########################*######################################*#############################*** ######################################################################*###########*##########################################################################
##########################*######################################*###############################*#######################################################################*###########*#######*************######################################################
##########################*######################################*###############################*#######################################################################*###########*#######*###########*######################################################
##########################****************************************###############################*#######################################################################*###########*#######*###########*######################################################
############       ############## ###############################################################*#######################################################################*###########*********###########*######################################################
################## ############## ###############################################################*######################################################************#####*###############################****###################################################
################## ############## ###############################################################****************************###########################*##########*#####*##################################******##############################################
################## ############## ##########################################################################################*###########################*##########*#####*#######################################*##############################################
###############                   ##########################################################################################*###########################*##########*******#######################################*##############################################
############### ############################################################################################################*###########*****************########################################################*##############################################
############### ############################################################################################################*###########*########################################################################***********####################################
############### ############################################################################################################*************##################################################################################*####################################
############### ###########################################################################################################################################################################################################*####################################
####            ###########################################################################################################################################################################################################*####################################
###########################################################################################################################################################################################################################*####################################
###########################################################################################################################################################################################################################*####################################
###########################################################################################################################################################################################################################*####################################
###########################################################################################################################################################################################################################*####################################
###########################################################################################################################################################################################################################********#############################
##################################################################################################################################################################################################################################*#############################
##################################################################################################################################################################################################################################*#############################
##################################################################################################################################################################################################################################*#############################
##################################################################################################################################################################################################################################*#############################
####################################################################################################################################################################################################################***************#############################
#########################################################################################################################################################################################################*******####*###########################################
#########################################################################################################################################################################################################*#####*####*###########################################
##################################################################################################################################################################******************#####################*#####******###########################################
##################################################################################################################################################################*################*#####################*######################################################
##################################################################################################################################################################*################*#####################*######################################################
##################################################################################################################################################################*################*#####################*######################################################
##################################################################################################################################################################*################*#####################*######################################################
##################################################################################################################################################################*################*#####################*######################################################
##################################################################################################################################################################*******##########*#################    ***************########################################
########################################################################################################################################################################*##########*###################################*########################################
########################################################################################################################################################################*##########*###################################*########################################
########################################################################################################################################################################*##########********############################*########################################
########################################################################################################################################################################*#################*############################*########################################
###############################################################################################################################################**************************#################*############################*########################################
###############################################################################################################################################*##########################################*############################*########################################
###############################################################################################################################################*##########################################*##################***********########################################
###############################################################################################################################################*##########################################*##################*##################################################
###############################################################################################################################################*##########################################*##################*##################################################
###############################################################################################################################################*#####################################******##################*##################################################
#############################################################################################################################################  ****##################################*#######################*##################################################
##################################################################################################################################################*##################################*####################****##################################################
##################################################################################################################################################****###############################*####################*#####################################################
#####################################################################################################################################################*###############################*####################*#####################################################
##################################################################################################################  ******************###############*****###########################**********************#####################################################
####################################################################################################################*################*###################**#####################################################################################################
##########################################*************************#################################################*################*####################*#####################################################################################################
##########################################*#######################*#################################################*################*####################*****#################################################################################################
##########################################*#######################*#####################*****************************################*########################*#################################################################################################
##########################################*#######################*#####################*############################################*########################*#################################################################################################
